Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
1.680598666666667,0,0x2A,0x01,Write,ACK
1.680622250000000,0,0x2A,0x00,Write,ACK
1.680749750000000,1,0x2B,0x1E,Read,ACK
1.680773333333333,1,0x2B,0x00,Read,ACK
1.680797000000000,1,0x2B,0x00,Read,ACK
1.680820500000000,1,0x2B,0x01,Read,ACK
1.680844166666667,1,0x2B,0x85,Read,ACK
1.680867750000000,1,0x2B,0x00,Read,ACK
1.680891333333333,1,0x2B,0x02,Read,ACK
1.680915000000000,1,0x2B,0x00,Read,ACK
1.680938666666667,1,0x2B,0x03,Read,ACK
1.680962333333333,1,0x2B,0x00,Read,ACK
1.680985916666667,1,0x2B,0x1E,Read,ACK
1.681009583333333,1,0x2B,0x00,Read,ACK
1.681033166666667,1,0x2B,0x04,Read,ACK
1.681056833333333,1,0x2B,0x00,Read,ACK
1.681080500000000,1,0x2B,0x42,Read,ACK
1.681104083333333,1,0x2B,0x00,Read,ACK
1.681127750000000,1,0x2B,0x05,Read,ACK
1.681151333333333,1,0x2B,0x00,Read,ACK
1.681174916666667,1,0x2B,0x06,Read,ACK
1.681198500000000,1,0x2B,0x00,Read,ACK
1.681222083333333,1,0x2B,0x05,Read,ACK
1.681245750000000,1,0x2B,0x0B,Read,ACK
1.681269333333333,1,0x2B,0x01,Read,ACK
1.681293000000000,1,0x2B,0x01,Read,ACK
1.681316666666667,1,0x2B,0x07,Read,ACK
1.681340333333333,1,0x2B,0x00,Read,ACK
1.681363916666667,1,0x2B,0x00,Read,ACK
1.681387583333333,1,0x2B,0x00,Read,ACK
1.681411166666667,1,0x2B,0x00,Read,ACK
1.681434833333333,1,0x2B,0x00,Read,NAK
1.681940250000000,2,0x2A,0x05,Write,ACK
1.681963833333333,2,0x2A,0x00,Write,ACK
1.681987500000000,2,0x2A,0x00,Write,ACK
1.682011166666667,2,0x2A,0x08,Write,ACK
1.682994166666667,3,0x2A,0x05,Write,ACK
1.683017833333333,3,0x2A,0x00,Write,ACK
1.683041416666667,3,0x2A,0x00,Write,ACK
1.683065083333333,3,0x2A,0x01,Write,ACK
1.683691583333333,4,0x2B,0x00,Read,ACK
1.683715250000000,4,0x2B,0x00,Read,ACK
1.683738833333333,4,0x2B,0x00,Read,ACK
1.683762500000000,4,0x2B,0x00,Read,ACK
1.683786083333333,4,0x2B,0x00,Read,ACK
1.683809666666667,4,0x2B,0x00,Read,ACK
1.683833333333333,4,0x2B,0x00,Read,ACK
1.683857000000000,4,0x2B,0x00,Read,ACK
1.683880666666667,4,0x2B,0x00,Read,ACK
1.683904333333333,4,0x2B,0x00,Read,ACK
1.683928000000000,4,0x2B,0x00,Read,ACK
1.683951666666667,4,0x2B,0x00,Read,ACK
1.683975250000000,4,0x2B,0x00,Read,ACK
1.683998833333333,4,0x2B,0x00,Read,ACK
1.684022500000000,4,0x2B,0x00,Read,ACK
1.684046083333333,4,0x2B,0x00,Read,ACK
1.684069750000000,4,0x2B,0x00,Read,ACK
1.684093333333333,4,0x2B,0x00,Read,ACK
1.684116916666667,4,0x2B,0x00,Read,ACK
1.684140583333333,4,0x2B,0x00,Read,ACK
1.684164166666667,4,0x2B,0x00,Read,ACK
1.684187833333333,4,0x2B,0x00,Read,ACK
1.684211500000000,4,0x2B,0x00,Read,ACK
1.684235166666667,4,0x2B,0x00,Read,ACK
1.684258833333333,4,0x2B,0x00,Read,ACK
1.684282500000000,4,0x2B,0x00,Read,ACK
1.684306083333333,4,0x2B,0x00,Read,ACK
1.684329750000000,4,0x2B,0x00,Read,ACK
1.684353416666667,4,0x2B,0x00,Read,ACK
1.684377083333333,4,0x2B,0x00,Read,NAK
1.684774000000000,5,0x2A,0x02,Write,ACK
1.684797666666667,5,0x2A,0x00,Write,ACK
1.684931666666667,6,0x2B,0x05,Read,ACK
1.684955250000000,6,0x2B,0x01,Read,ACK
1.684978833333333,6,0x2B,0x09,Read,ACK
1.685002500000000,6,0x2B,0x02,Read,ACK
1.685026083333333,6,0x2B,0xA1,Read,ACK
1.685049750000000,6,0x2B,0x01,Read,ACK
1.685073333333333,6,0x2B,0x85,Read,ACK
1.685096916666667,6,0x2B,0x01,Read,ACK
1.685120500000000,6,0x2B,0x09,Read,ACK
1.685144166666667,6,0x2B,0x01,Read,ACK
1.685167833333333,6,0x2B,0xA1,Read,ACK
1.685191416666667,6,0x2B,0x00,Read,ACK
1.685215083333333,6,0x2B,0x05,Read,ACK
1.685238750000000,6,0x2B,0x09,Read,ACK
1.685262416666667,6,0x2B,0x19,Read,ACK
1.685286083333333,6,0x2B,0x01,Read,ACK
1.685309666666667,6,0x2B,0x29,Read,ACK
1.685333333333333,6,0x2B,0x02,Read,ACK
1.685357000000000,6,0x2B,0x15,Read,ACK
1.685380666666667,6,0x2B,0x00,Read,ACK
1.685404250000000,6,0x2B,0x25,Read,ACK
1.685427916666667,6,0x2B,0x01,Read,ACK
1.685451583333333,6,0x2B,0x75,Read,ACK
1.685475250000000,6,0x2B,0x01,Read,ACK
1.685498916666667,6,0x2B,0x95,Read,ACK
1.685522500000000,6,0x2B,0x02,Read,ACK
1.685546166666667,6,0x2B,0x81,Read,ACK
1.685569750000000,6,0x2B,0x02,Read,ACK
1.685593333333333,6,0x2B,0x95,Read,ACK
1.685617000000000,6,0x2B,0x06,Read,ACK
