Time [s],Packet ID,Address,Data,Read/Write,ACK/NAK
0.000019500000000,0,0x2A,0x05,Write,ACK
0.000043083333333,0,0x2A,0x00,Write,ACK
0.000066750000000,0,0x2A,0x3D,Write,ACK
0.000090416666667,0,0x2A,0x03,Write,ACK
0.000114083333333,0,0x2A,0x06,Write,ACK
0.000137750000000,0,0x2A,0x00,Write,ACK
0.000161416666667,0,0x2A,0x07,Write,ACK
0.000185083333333,0,0x2A,0x00,Write,ACK
0.000208750000000,0,0x2A,0x0D,Write,ACK
0.000232416666667,0,0x2A,0x05,Write,ACK
0.000256083333333,0,0x2A,0x03,Write,ACK
0.000279750000000,0,0x2A,0x06,Write,ACK
0.000303416666667,0,0x2A,0x01,Write,ACK
0.051449833333333,1,0x2A,0x05,Write,ACK
0.051473500000000,1,0x2A,0x00,Write,ACK
0.051497166666667,1,0x2A,0x3D,Write,ACK
0.051520833333333,1,0x2A,0x02,Write,ACK
0.051544583333333,1,0x2A,0x06,Write,ACK
0.051568166666667,1,0x2A,0x00,Write,ACK
0.051644250000000,2,0x2B,0x07,Read,ACK
0.051667916666667,2,0x2B,0x00,Read,ACK
0.051691583333333,2,0x2B,0x0D,Read,ACK
0.051715166666667,2,0x2B,0x06,Read,ACK
0.051738833333333,2,0x2B,0x01,Read,ACK
0.051762416666667,2,0x2B,0xF0,Read,ACK
0.051786000000000,2,0x2B,0x0A,Read,NAK
0.120556833333333,3,0x2A,0x05,Write,ACK
0.120580500000000,3,0x2A,0x00,Write,ACK
0.120604166666667,3,0x2A,0x3D,Write,ACK
0.120627750000000,3,0x2A,0x03,Write,ACK
0.120651416666667,3,0x2A,0x06,Write,ACK
0.120675083333333,3,0x2A,0x00,Write,ACK
0.120698750000000,3,0x2A,0x07,Write,ACK
0.120722333333333,3,0x2A,0x00,Write,ACK
0.120746000000000,3,0x2A,0x0D,Write,ACK
0.120769666666667,3,0x2A,0x05,Write,ACK
0.120793250000000,3,0x2A,0x03,Write,ACK
0.120816916666667,3,0x2A,0x07,Write,ACK
0.120840583333333,3,0x2A,0x01,Write,ACK
0.184364500000000,4,0x2A,0x05,Write,ACK
0.184388166666667,4,0x2A,0x00,Write,ACK
0.184411833333333,4,0x2A,0x3D,Write,ACK
0.184435500000000,4,0x2A,0x02,Write,ACK
0.184459166666667,4,0x2A,0x06,Write,ACK
0.184482833333333,4,0x2A,0x00,Write,ACK
0.184558250000000,5,0x2B,0x07,Read,ACK
0.184581750000000,5,0x2B,0x00,Read,ACK
0.184605250000000,5,0x2B,0x0D,Read,ACK
0.184628833333333,5,0x2B,0x07,Read,ACK
0.184652416666667,5,0x2B,0x01,Read,ACK
0.184675916666667,5,0x2B,0xE7,Read,ACK
0.184699583333333,5,0x2B,0x06,Read,NAK
0.236056333333333,6,0x2A,0x05,Write,ACK
0.236080000000000,6,0x2A,0x00,Write,ACK
0.236103583333333,6,0x2A,0x3D,Write,ACK
0.236127250000000,6,0x2A,0x03,Write,ACK
0.236150833333333,6,0x2A,0x06,Write,ACK
0.236174500000000,6,0x2A,0x00,Write,ACK
0.236198166666667,6,0x2A,0x07,Write,ACK
0.236221833333333,6,0x2A,0x00,Write,ACK
0.236245416666667,6,0x2A,0x0D,Write,ACK
0.236269083333333,6,0x2A,0x00,Write,ACK
0.236292750000000,6,0x2A,0x03,Write,ACK
0.236316333333333,6,0x2A,0x01,Write,ACK
0.236340000000000,6,0x2A,0x00,Write,ACK
5.649559916666667,7,0x2A,0x05,Write,ACK
5.649583583333333,7,0x2A,0x00,Write,ACK
5.649607250000000,7,0x2A,0x3D,Write,ACK
5.649630833333333,7,0x2A,0x03,Write,ACK
5.649654416666666,7,0x2A,0x06,Write,ACK
5.649678000000000,7,0x2A,0x00,Write,ACK
5.649701666666667,7,0x2A,0x07,Write,ACK
5.649725250000000,7,0x2A,0x00,Write,ACK
5.649748916666667,7,0x2A,0x0D,Write,ACK
5.649772583333333,7,0x2A,0x05,Write,ACK
5.649796166666667,7,0x2A,0x03,Write,ACK
5.649819666666667,7,0x2A,0x06,Write,ACK
5.649843083333334,7,0x2A,0x01,Write,ACK
5.711968583333333,8,0x2A,0x05,Write,ACK
5.711992333333333,8,0x2A,0x00,Write,ACK
5.712016083333333,8,0x2A,0x3D,Write,ACK
5.712039833333334,8,0x2A,0x02,Write,ACK
5.712063416666667,8,0x2A,0x06,Write,ACK
5.712087083333333,8,0x2A,0x00,Write,ACK
5.712218000000000,9,0x2B,0x07,Read,ACK
5.712241500000000,9,0x2B,0x00,Read,ACK
5.712265083333333,9,0x2B,0x0D,Read,ACK
5.712288666666667,9,0x2B,0x06,Read,ACK
5.712312250000000,9,0x2B,0x01,Read,ACK
5.712335833333333,9,0x2B,0xF0,Read,ACK
5.712359416666667,9,0x2B,0x0A,Read,NAK
5.790189583333333,10,0x2A,0x05,Write,ACK
5.790213250000000,10,0x2A,0x00,Write,ACK
5.790237000000000,10,0x2A,0x3D,Write,ACK
5.790260666666667,10,0x2A,0x03,Write,ACK
5.790284333333333,10,0x2A,0x06,Write,ACK
5.790307916666666,10,0x2A,0x00,Write,ACK
5.790331500000000,10,0x2A,0x07,Write,ACK
5.790355166666667,10,0x2A,0x00,Write,ACK
5.790378750000000,10,0x2A,0x0D,Write,ACK
5.790402333333334,10,0x2A,0x05,Write,ACK
5.790425916666667,10,0x2A,0x03,Write,ACK
5.790449416666666,10,0x2A,0x07,Write,ACK
5.790472833333333,10,0x2A,0x01,Write,ACK
5.852682750000000,11,0x2A,0x05,Write,ACK
5.852706416666667,11,0x2A,0x00,Write,ACK
5.852730166666666,11,0x2A,0x3D,Write,ACK
